204499,1,33495
206515,2,33530
203991,3,33670
207823,4,33640
204086,5,33641
208838,6,33664
200212,7,33582
202716,8,33822
207821,9,33557
209900,10,33525
201854,11,33495
199849,12,33470
205913,13,33411
205391,14,33892
211365,15,33726
205443,16,33533
205912,17,33842
201497,18,33682
205640,19,33993
209797,20,33688
207662,21,33484
205132,22,33565
206603,23,33676
207470,24,33586
209861,25,33520
201712,26,33521
206829,27,33769
203453,28,33575
203221,29,33477
204496,30,33779
206602,31,33443
207982,32,33107
208643,33,33666
207172,34,33607
207601,35,33539
209333,36,33771
205771,37,33851
202887,38,33195
202297,39,33645
207044,40,33614
206263,41,33825
206479,42,33765
200834,43,33639
206995,44,33664
210393,45,33615
201917,46,33537
207320,47,33109
206852,48,33539
200114,49,33652
203676,50,33594
204339,51,33556
204160,52,33675
202923,53,33528
210273,54,33879
206919,55,33506
209386,56,33681
203990,57,33691
197923,58,33512
207280,59,33617
204087,60,33431
206608,61,33462
204607,62,33660
203597,63,33575
207646,64,33595
200680,65,33654
205232,66,33864
204820,67,33731
204712,68,33565
204074,69,33629
207022,70,33626
203514,71,33725
212099,72,33599
204892,73,33573
203814,74,33738
204925,75,33551
205584,76,33508
204654,77,33613
199892,78,34089
201940,79,33480
202719,80,33447
203050,81,33550
206191,82,33692
204330,83,33827
205099,84,33595
202719,85,33325
210027,86,33652
202410,87,33565
203568,88,33819
207766,89,33626
207839,90,33575
207622,91,33545
201483,92,33528
206507,93,33587
205457,94,33596
200748,95,33344
201976,96,33598
205852,97,33236
203727,98,33775
203670,99,33658
204642,100,33581
204975,101,33131
202370,102,33642
208560,103,33816
205710,104,33840
203100,105,33648
212117,106,33622
206500,107,33969
206416,108,33766
203625,109,33671
200583,110,33658
201486,111,33740
207111,112,33680
204821,113,33934
203948,114,33384
200213,115,33246
211252,116,32933
208213,117,33165
201611,118,32700
205965,119,32904
206608,120,33515
204074,121,33828
203323,122,33629
202174,123,33676
200646,124,33842
207475,125,33785
202657,126,33732
203292,127,33439
202491,128,33209
202448,129,33833
205416,130,33778
204933,131,33827
206253,132,33470
204438,133,33724
199638,134,33825
208053,135,33468
210896,136,33754
200152,137,33740
206291,138,33087
203119,139,33635
205308,140,34161
205491,141,33690
205767,142,33449
203906,143,33509
203564,144,33809
203245,145,33537
202220,146,33439
197957,147,33722
204850,148,33425
202717,149,33530
201908,150,33768
208693,151,33370
201316,152,33299
203714,153,33088
208729,154,33361
204387,155,33599
208856,156,33644
205923,157,33661
208465,158,33515
203405,159,33730
205645,160,33742
201882,161,33898
209669,162,33626
214714,163,33674
201832,164,33674
206713,165,33563
203254,166,33662
207223,167,33316
203961,168,32733
203349,169,33383
204803,170,33655
205522,171,33952
202545,172,33611
207096,173,33567
200561,174,33621
208063,175,33436
203064,176,33233
202513,177,33777
203689,178,33922
204981,179,32989
202884,180,33796
205067,181,33769
200025,182,33449
205808,183,33728
204533,184,32648
201184,185,33586
204541,186,33556
207711,187,33368
200596,188,33041
205920,189,33666
211635,190,32599
201342,191,33638
202356,192,33439
202979,193,33340
207954,194,32830
200442,195,32939
201796,196,32737
206036,197,33206
209845,198,32911
205405,199,32758
202196,200,33196
203945,201,33148
200948,202,33703
206703,203,33698
206958,204,33889
203620,205,33194
206378,206,33568
202666,207,33774
205120,208,33703
203127,209,33690
208158,210,33598
201183,211,33602
204089,212,33613
203409,213,33627
203492,214,33654
208367,215,33682
202631,216,33571
202809,217,33622
203715,218,33636
201189,219,33625
204304,220,33604
202736,221,33710
208863,222,33914
208613,223,33581
204170,224,33918
203296,225,33818
204161,226,33603
202504,227,33913
205430,228,33811
203249,229,33519
209115,230,33610
206593,231,33803
202800,232,33477
201888,233,33610
206645,234,33643
204577,235,33683
204653,236,33556
203227,237,33675
201592,238,33577
200629,239,33555
204840,240,33379
203435,241,33688
208203,242,33903
201438,243,33649
206012,244,33679
209560,245,33476
200387,246,33743
207732,247,33738
206518,248,33802
204754,249,33616
203109,250,33562
206730,251,33809
207511,252,33658
200129,253,33003
212267,254,33862
204933,255,33963
204181,256,33573
203744,257,33614
203734,258,33603
207517,259,33754
201484,260,33824
206470,261,33325
206517,262,33534
207532,263,33524
207344,264,33630
203859,265,33659
202661,266,33767
205371,267,33682
204964,268,33646
204378,269,33561
206992,270,33675
212787,271,33739
201183,272,33475
204662,273,33548
207867,274,35519
206598,275,36848
202845,276,33218
214527,277,38330
208694,278,33794
204841,279,34253
208333,280,33785
202151,281,35631
208492,282,37190
205835,283,33638
207249,284,33585
206983,285,33506
206399,286,36047
206172,287,37381
205089,288,33823
203805,289,46668
206474,290,39850
202258,291,39820
209226,292,34953
202746,293,33337
203992,294,34353
205141,295,33787
204110,296,33333
206047,297,35041
206923,298,35797
203641,299,33674
205381,300,33832
207666,301,33645
201765,302,33835
208690,303,33593
203014,304,33825
206594,305,33755
206864,306,33776
199962,307,35293
202005,308,33911
203521,309,33636
203662,310,33871
205563,311,33651
202097,312,33676
208526,313,33633
203517,314,33529
206954,315,33757
200858,316,33694
204174,317,33799
202089,318,33534
203421,319,33796
211197,320,33513
205992,321,33678
205072,322,33640
199866,323,33530
211736,324,33795
204245,325,33517
208832,326,33638
205438,327,33760
207355,328,33699
209332,329,33785
203479,330,33673
205499,331,33773
200836,332,33608
205891,333,33079
205732,334,33374
208415,335,33513
206664,336,33364
205549,337,33920
204646,338,33590
206799,339,33641
203283,340,33644
208155,341,33700
201322,342,33763
205371,343,33526
209978,344,33713
205974,345,33531
200365,346,33537
203180,347,33628
204709,348,33439
203230,349,33638
206598,350,33409
205194,351,33694
201693,352,33888
200419,353,33767
204297,354,33659
208218,355,33685
205980,356,33595
208123,357,33828
206242,358,33596
200163,359,33618
209472,360,33625
199642,361,33685
209865,362,33929
205412,363,33629
206267,364,33873
201149,365,34072
206414,366,33597
205102,367,33713
204883,368,33613
204738,369,33502
203169,370,33260
203308,371,33901
203176,372,33541
207413,373,33601
201305,374,33444
202484,375,33435
203644,376,33686
202822,377,33623
197997,378,33763
204326,379,33687
207792,380,33686
208896,381,33592
204624,382,33643
206217,383,33410
203476,384,33708
205020,385,33771
201171,386,33581
209017,387,33539
201261,388,33593
209915,389,33484
202910,390,33838
202166,391,33909
199565,392,33711
204125,393,33451
202995,394,33868
205680,395,33471
203933,396,35293
201813,397,33626
208248,398,33783
201822,399,33567
206234,400,33494
205009,401,33838
206892,402,33917
210472,403,33795
202797,404,33823
202405,405,33512
205975,406,33768
203059,407,33671
199913,408,33546
209630,409,33741
202543,410,33913
206502,411,33673
208723,412,33659
202955,413,34020
203174,414,33471
201557,415,33943
200787,416,33531
207919,417,33357
204423,418,33554
212903,419,33819
206673,420,33695
208208,421,33684
202765,422,33671
209050,423,33631
202694,424,33189
208105,425,33827
202087,426,33652
203614,427,33759
205150,428,33572
204897,429,33673
202023,430,33808
198129,431,33627
206206,432,33742
206939,433,33539
207903,434,33680
203214,435,33742
207899,436,33481
205249,437,33863
202507,438,33743
206263,439,33744
205043,440,33795
207097,441,33536
204936,442,33681
203900,443,33776
210248,444,33671
203704,445,33603
207486,446,33685
205856,447,33928
202245,448,33641
201876,449,33761
205488,450,33625
205937,451,34014
205038,452,33589
209240,453,33727
205241,454,33880
203865,455,33538
206416,456,33676
201118,457,33722
208142,458,33575
205390,459,33395
200619,460,33565
199649,461,33602
203566,462,33684
203843,463,33630
200804,464,33718
203235,465,33760
207397,466,33849
203310,467,33857
207467,468,33725
200724,469,33746
208266,470,33720
205640,471,33907
206167,472,33394
205938,473,33356
209864,474,33478
201761,475,33614
202320,476,33572
206479,477,33701
211149,478,33537
202037,479,33658
207259,480,33928
204342,481,33289
206445,482,33759
206540,483,33663
201744,484,33601
214579,485,33204
207208,486,33429
205264,487,33654
208690,488,33624
204095,489,33751
204893,490,33702
202077,491,33517
202203,492,33744
203444,493,33577
203991,494,33426
203614,495,32872
206999,496,33567
203978,497,33538
204485,498,33596
202725,499,33719
204746,500,33755
204116,501,33682
205020,502,33454
204742,503,33735
206438,504,33536
207953,505,33524
208216,506,33575
206319,507,33411
205948,508,33621
202335,509,33723
209667,510,33529
206097,511,33951
204553,512,33768
202596,513,33612
204188,514,33651
202293,515,33552
206101,516,33529
206196,517,33715
204342,518,33867
202343,519,33753
204971,520,33498
204594,521,33717
200814,522,33676
207903,523,33466
204592,524,33485
204191,525,33514
202763,526,32846
209392,527,33061
201335,528,32832
205671,529,33330
208600,530,33505
207316,531,33055
202303,532,33458
204590,533,33463
202925,534,33630
209096,535,33692
203732,536,33552
204954,537,33553
201056,538,33776
201592,539,33497
203217,540,33932
207630,541,33717
205662,542,33280
200496,543,33778
201498,544,33502
201934,545,33483
200785,546,33822
202868,547,33713
200997,548,33479
205979,549,33617
