489844,1,293207
483755,2,303758
493051,3,307132
492039,4,310412
492758,5,303157
492737,6,302222
495833,7,296342
482110,8,302073
487971,9,291014
490696,10,303120
485262,11,302198
484815,12,293409
502331,13,294826
482489,14,302977
482767,15,295486
495536,16,312627
485873,17,310860
482999,18,294711
493103,19,302575
486563,20,300047
482782,21,307849
489463,22,308465
486328,23,303751
492336,24,296168
495839,25,306079
494654,26,309582
488481,27,310045
476101,28,311825
485933,29,306668
495660,30,305707
491534,31,300727
487056,32,304061
487950,33,307190
489975,34,296297
497852,35,307388
496538,36,307244
481381,37,300963
493418,38,285860
487297,39,288585
499299,40,277680
492180,41,301308
489377,42,301726
491327,43,302980
487160,44,302360
502244,45,295049
489408,46,294316
491958,47,292171
497268,48,300885
496805,49,291011
483180,50,299206
484576,51,286012
491372,52,305944
489211,53,299944
488492,54,296409
486457,55,303043
485820,56,307460
492053,57,298441
487518,58,305065
493710,59,304027
500506,60,299470
495023,61,290580
481986,62,292674
498804,63,303912
491130,64,309841
492735,65,297568
494999,66,304581
493159,67,298465
487787,68,312261
501641,69,309108
481734,70,296632
477726,71,308121
494064,72,310639
490128,73,300613
491770,74,306028
489241,75,297407
501235,76,296416
493628,77,309170
488991,78,306702
496108,79,308341
490275,80,307116
491107,81,305081
488610,82,306172
498291,83,304157
496531,84,301450
487600,85,308460
491120,86,309194
482997,87,303638
498194,88,313185
488918,89,315074
489946,90,307950
492395,91,305016
488520,92,309910
491303,93,305903
488946,94,310184
489984,95,305156
484451,96,309641
496341,97,309393
490851,98,308311
490408,99,311914
485901,100,308794
487753,101,309964
486770,102,313272
491193,103,308153
483932,104,307305
486913,105,305524
484258,106,308497
494490,107,301057
484154,108,307499
489288,109,313047
488350,110,306144
486164,111,312081
492117,112,313457
491495,113,311363
487002,114,312630
487176,115,307279
487683,116,312301
491672,117,306713
490262,118,311378
490277,119,309797
488035,120,306286
495229,121,296825
494667,122,302361
489745,123,309879
491655,124,307490
491556,125,309807
506364,126,309874
490576,127,310414
487834,128,310450
491885,129,307824
491073,130,309320
490876,131,310700
485712,132,312353
498498,133,304948
481554,134,311301
482470,135,309625
483990,136,301494
484483,137,307718
484241,138,310767
479532,139,309353
490400,140,303754
493889,141,309767
487710,142,303730
483480,143,302188
499184,144,306367
497628,145,309938
494067,146,300770
487034,147,304872
490790,148,309108
494616,149,309771
497962,150,303061
483786,151,311383
489506,152,306501
482763,153,309020
489912,154,301844
484878,155,303474
501226,156,308612
484604,157,305360
495927,158,303484
485633,159,312609
497138,160,308382
487004,161,311447
500238,162,304339
497130,163,311811
491865,164,307915
494599,165,307756
490640,166,301987
480991,167,313173
488240,168,311644
486592,169,298997
487458,170,305292
486374,171,307690
492613,172,307619
487599,173,314525
488823,174,306020
483447,175,309784
483072,176,309359
491353,177,315328
487765,178,313737
493365,179,309827
488589,180,296288
492052,181,312769
492298,182,307658
489674,183,307994
489832,184,312035
486083,185,312860
490363,186,309415
483894,187,312461
497299,188,308100
485627,189,308370
486842,190,313937
483048,191,304690
495718,192,299871
494290,193,312040
496000,194,304304
486350,195,308516
483159,196,306820
482393,197,311939
487107,198,305977
487070,199,310791
487659,200,314379
483032,201,309269
483459,202,307676
487376,203,301621
482640,204,304549
495007,205,306562
485612,206,309283
480771,207,305274
490324,208,310388
484084,209,297608
496993,210,311829
488129,211,306115
490727,212,313191
485802,213,309281
493735,214,308534
488845,215,298150
487459,216,309544
497787,217,296200
490117,218,311751
487090,219,310733
484315,220,313867
498228,221,303786
503859,222,302301
500152,223,301956
493033,224,308856
488452,225,311040
488072,226,306215
489778,227,308206
490901,228,308085
492730,229,312924
491540,230,311057
495142,231,308580
492774,232,304668
478663,233,309689
488673,234,309443
497050,235,301748
487876,236,304133
485392,237,308624
490569,238,304052
490915,239,312548
486593,240,312551
496657,241,303406
490140,242,300659
486708,243,313885
497470,244,309471
488509,245,310761
488073,246,310601
490804,247,297065
484123,248,314105
491324,249,301686
495673,250,313183
480250,251,313374
493282,252,310124
490503,253,310288
484644,254,299789
488764,255,308279
500737,256,313386
486443,257,310777
486626,258,295344
486452,259,312509
484179,260,311534
481723,261,296706
486207,262,314105
500450,263,310954
498163,264,308233
491280,265,308674
486312,266,316912
489880,267,307123
485241,268,310019
489191,269,312720
487324,270,306683
496933,271,309847
478771,272,305776
487793,273,303457
490459,274,314021
485996,275,308587
489433,276,301862
487934,277,312156
487873,278,309262
493595,279,308585
495879,280,303277
486638,281,307461
486002,282,313094
482653,283,309300
482589,284,308141
494606,285,300816
480015,286,314313
