378429,1,144551
381472,2,145922
371816,3,145324
378205,4,145099
365648,5,144846
366339,6,145396
365488,7,144086
370590,8,145303
371278,9,144552
361858,10,146402
370021,11,144988
371234,12,145194
372695,13,144914
365635,14,143767
372393,15,145844
371476,16,145137
370743,17,145191
371772,18,144545
373967,19,144917
372303,20,144592
376171,21,144763
374030,22,145183
369752,23,144310
369332,24,144610
364983,25,144990
379488,26,145025
368822,27,142303
368732,28,144006
370438,29,145297
367029,30,145400
371733,31,144744
363839,32,144278
370064,33,145425
374239,34,145651
374388,35,144831
369083,36,144905
384251,37,145842
373192,38,145153
366334,39,143943
378590,40,144061
369201,41,144186
370057,42,145223
374080,43,144927
365766,44,144849
370414,45,143782
363206,46,142945
376854,47,144065
368023,48,145166
366847,49,146384
370926,50,145507
370653,51,145196
377494,52,145932
367392,53,145373
373254,54,144228
370601,55,145646
364287,56,144776
372659,57,144987
370980,58,144420
366982,59,145620
368571,60,145389
364638,61,144731
366621,62,145335
369184,63,147084
367924,64,145473
371535,65,145186
367554,66,144650
366556,67,150998
374981,68,145762
371951,69,147444
370922,70,145107
375239,71,144591
367903,72,145228
375782,73,144426
370194,74,146585
366421,75,144843
367604,76,145257
377309,77,145200
376563,78,144374
376146,79,145724
368996,80,144821
370004,81,143613
368420,82,145275
370494,83,145088
368813,84,145353
367041,85,144611
369220,86,145022
366539,87,146171
374973,88,144006
372644,89,144635
370722,90,144734
374790,91,145076
366549,92,145488
369454,93,145059
367323,94,144666
382668,95,145641
367553,96,145124
367322,97,145325
367081,98,144594
370482,99,145316
367960,100,144442
367785,101,145000
365735,102,145172
375450,103,145810
363665,104,145350
374629,105,144514
364385,106,145242
372575,107,144456
373515,108,145190
374002,109,145665
366991,110,145796
373450,111,144009
360790,112,145587
363533,113,144418
370420,114,144507
372120,115,143631
368664,116,145024
377329,117,144726
368896,118,144317
370878,119,145337
372079,120,144537
367581,121,143585
373287,122,145110
371646,123,144528
372018,124,144353
367659,125,144715
373298,126,143521
372309,127,144751
369886,128,144777
368472,129,144703
364538,130,145177
372491,131,144469
364955,132,145412
369284,133,150214
367485,134,144739
367452,135,145416
366903,136,144368
377190,137,144142
370462,138,144620
379930,139,144726
372236,140,144138
373581,141,144445
370905,142,144334
365050,143,145043
373144,144,144568
373373,145,145541
367704,146,144585
372487,147,145771
371582,148,144731
367262,149,145385
369648,150,145131
365940,151,144182
365153,152,143147
375669,153,146132
370223,154,144755
369784,155,144920
372089,156,144726
377024,157,145357
369545,158,143064
366922,159,141308
378195,160,143663
375026,161,144482
368682,162,146116
368689,163,144970
372299,164,145647
369469,165,144795
374259,166,145562
373012,167,144184
374225,168,145227
368771,169,144573
371267,170,145641
373573,171,145025
376164,172,145410
368800,173,145719
369409,174,143856
369208,175,144641
372552,176,145297
368682,177,146071
364545,178,144831
365720,179,144436
370047,180,143954
362916,181,145454
372648,182,143738
372296,183,144815
373544,184,144812
374978,185,145038
366212,186,145115
372367,187,144189
370329,188,144796
380848,189,144909
368375,190,144433
373998,191,144951
376284,192,145389
373766,193,145815
373680,194,144461
375101,195,145391
366531,196,144106
376909,197,145447
370685,198,145662
373621,199,144376
368199,200,145379
369931,201,144542
370284,202,144913
373669,203,144744
368376,204,144133
362691,205,144978
362088,206,145731
361278,207,143987
368487,208,144158
370341,209,145130
372060,210,143670
370007,211,145455
374460,212,146045
371943,213,144093
373049,214,145112
371283,215,145958
380483,216,144700
371498,217,145055
377073,218,144994
372683,219,140872
369876,220,140410
369179,221,143870
370885,222,144314
372936,223,145781
378133,224,145138
372499,225,144297
367550,226,144650
368127,227,141083
